Time_ms,Voltage1,Voltage2,Sensor1_percent,Sensor2_percent,Difference,Motor
393742,1.824,3.3,60.79,100.0,39.21,0
393804,1.822,3.3,60.74,100.0,39.26,0
393866,1.82,3.3,60.68,100.0,39.32,0
393928,1.82,3.3,60.68,100.0,39.32,0
393990,1.822,3.3,60.74,100.0,39.26,0
394052,1.824,3.3,60.79,100.0,39.21,0
394114,1.823,3.3,60.76,100.0,39.24,0
394176,1.823,3.3,60.76,100.0,39.24,0
394238,1.82,3.3,60.68,100.0,39.32,0
394300,1.82,3.3,60.68,100.0,39.32,0
394362,1.822,3.3,60.74,100.0,39.26,0
394424,1.822,3.3,60.74,100.0,39.26,0
394486,1.824,3.3,60.79,100.0,39.21,0
394548,1.824,3.3,60.79,100.0,39.21,0
394610,1.824,3.3,60.79,100.0,39.21,0
394672,1.822,3.3,60.74,100.0,39.26,0
394734,1.82,3.3,60.68,100.0,39.32,0
394796,1.82,3.3,60.65,100.0,39.35,0
394858,1.821,3.3,60.71,100.0,39.29,0
394920,1.821,3.3,60.71,100.0,39.29,0
394982,1.823,3.3,60.76,100.0,39.24,0
395044,1.822,3.3,60.74,100.0,39.26,0
395106,1.82,3.3,60.65,100.0,39.35,0
395168,1.82,3.3,60.68,100.0,39.32,0
395230,1.823,3.3,60.76,100.0,39.24,0
395292,1.822,3.3,60.74,100.0,39.26,0
395354,1.822,3.3,60.74,100.0,39.26,0
395416,1.822,3.3,60.74,100.0,39.26,0
395478,1.82,3.3,60.68,100.0,39.32,0
395540,1.82,3.3,60.68,100.0,39.32,0
395602,1.822,3.3,60.74,100.0,39.26,0
395664,1.82,3.3,60.68,100.0,39.32,0
395726,1.82,3.3,60.68,100.0,39.32,0
395788,1.822,3.3,60.74,100.0,39.26,0
395850,1.823,3.3,60.76,100.0,39.24,0
395912,1.82,3.3,60.68,100.0,39.32,0
395974,1.824,3.3,60.79,100.0,39.21,0
396036,1.822,3.3,60.74,100.0,39.26,0
396098,1.823,3.3,60.76,100.0,39.24,0
396160,1.822,3.3,60.74,100.0,39.26,0
396222,1.82,3.3,60.65,100.0,39.35,0
396284,1.824,3.3,60.79,100.0,39.21,0
396346,1.823,3.3,60.76,100.0,39.24,0
396408,1.821,3.3,60.71,100.0,39.29,0
396470,1.823,3.3,60.76,100.0,39.24,0
396532,1.822,3.3,60.74,100.0,39.26,0
396594,1.822,3.3,60.74,100.0,39.26,0
396656,1.823,3.3,60.76,100.0,39.24,0
396718,1.824,3.3,60.79,100.0,39.21,0
396780,1.822,3.3,60.74,100.0,39.26,0
396842,1.822,3.3,60.74,100.0,39.26,0
396904,1.824,3.3,60.79,100.0,39.21,0
396966,1.824,3.3,60.79,100.0,39.21,0
397028,1.824,3.3,60.79,100.0,39.21,0
397090,1.822,3.3,60.74,100.0,39.26,0
397152,1.824,3.3,60.79,100.0,39.21,0
397214,1.824,3.3,60.79,100.0,39.21,0
397276,1.82,3.3,60.68,100.0,39.32,0
397338,1.823,3.3,60.76,100.0,39.24,0
397400,1.82,3.3,60.68,100.0,39.32,0
397462,1.822,3.3,60.74,100.0,39.26,0
397524,1.823,3.3,60.76,100.0,39.24,0
397586,1.823,3.3,60.76,100.0,39.24,0
397648,1.82,3.3,60.68,100.0,39.32,0
397710,1.824,3.3,60.79,100.0,39.21,0
397772,1.823,3.3,60.76,100.0,39.24,0
397834,1.824,3.3,60.79,100.0,39.21,0
397896,1.822,3.3,60.74,100.0,39.26,0
397958,1.821,3.3,60.71,100.0,39.29,0
398020,1.823,3.3,60.76,100.0,39.24,0
398082,1.824,3.3,60.79,100.0,39.21,0
398144,1.823,3.3,60.76,100.0,39.24,0
398206,1.824,3.3,60.79,100.0,39.21,0
398268,1.822,3.3,60.74,100.0,39.26,0
398330,1.822,3.3,60.74,100.0,39.26,0
398392,1.821,3.3,60.71,100.0,39.29,0
398454,1.823,3.3,60.76,100.0,39.24,0
398516,1.823,3.3,60.76,100.0,39.24,0
398578,1.823,3.3,60.76,100.0,39.24,0
398640,1.821,3.3,60.71,100.0,39.29,0
398702,1.82,3.3,60.68,100.0,39.32,0
398764,1.824,3.3,60.79,100.0,39.21,0
398826,1.823,3.3,60.76,100.0,39.24,0
398888,1.82,3.3,60.68,100.0,39.32,0
398950,1.82,3.3,60.68,100.0,39.32,0
399012,1.823,3.3,60.76,100.0,39.24,0
399074,1.824,3.3,60.79,100.0,39.21,0
399136,1.821,3.3,60.71,100.0,39.29,0
399198,1.824,3.3,60.79,100.0,39.21,0
399260,1.823,3.3,60.76,100.0,39.24,0
399322,1.825,3.3,60.84,100.0,39.16,0
399384,1.822,3.3,60.74,100.0,39.26,0
399446,1.823,3.3,60.76,100.0,39.24,0
399508,1.824,3.3,60.79,100.0,39.21,0
399570,1.824,3.3,60.79,100.0,39.21,0
399632,1.823,3.3,60.76,100.0,39.24,0
399694,1.823,3.3,60.76,100.0,39.24,0
399756,1.823,3.3,60.76,100.0,39.24,0
399818,1.824,3.3,60.79,100.0,39.21,0
399880,1.822,3.3,60.74,100.0,39.26,0
399942,1.822,3.3,60.74,100.0,39.26,0
400004,1.825,3.3,60.84,100.0,39.16,0
400066,1.819,3.3,60.63,100.0,39.37,0
400128,1.824,3.3,60.79,100.0,39.21,0
400190,1.822,3.3,60.74,100.0,39.26,0
400252,1.82,3.3,60.65,100.0,39.35,0
400314,1.821,3.3,60.71,100.0,39.29,0
400376,1.822,3.3,60.74,100.0,39.26,0
400438,1.82,3.3,60.68,100.0,39.32,0
400500,1.822,3.3,60.74,100.0,39.26,0
400562,1.822,3.3,60.74,100.0,39.26,0
400624,1.823,3.3,60.76,100.0,39.24,0
400686,1.822,3.3,60.74,100.0,39.26,0
400748,1.822,3.3,60.74,100.0,39.26,0
400810,1.822,3.3,60.74,100.0,39.26,0
400872,1.822,3.3,60.74,100.0,39.26,0
400934,1.822,3.3,60.74,100.0,39.26,0
400996,1.82,3.3,60.68,100.0,39.32,0
401058,1.823,3.3,60.76,100.0,39.24,0
401120,1.82,3.3,60.65,100.0,39.35,0
401182,1.824,3.3,60.79,100.0,39.21,0
401244,1.82,3.3,60.68,100.0,39.32,0
401306,1.821,3.3,60.71,100.0,39.29,0
401368,1.824,3.3,60.79,100.0,39.21,0
401430,1.82,3.3,60.68,100.0,39.32,0
401492,1.822,3.3,60.74,100.0,39.26,0
401554,1.823,3.3,60.76,100.0,39.24,0
401616,1.82,3.3,60.65,100.0,39.35,0
401678,1.824,3.3,60.79,100.0,39.21,0
401740,1.823,3.3,60.76,100.0,39.24,0
401802,1.824,3.3,60.79,100.0,39.21,0
401864,1.822,3.3,60.74,100.0,39.26,0
401926,1.822,3.3,60.74,100.0,39.26,0
401988,1.822,3.3,60.74,100.0,39.26,0
402050,1.823,3.3,60.76,100.0,39.24,0
402112,1.826,3.3,60.87,100.0,39.13,0
402174,1.824,3.3,60.82,100.0,39.18,0
402236,1.82,3.3,60.68,100.0,39.32,0
